Agent,RD Nash Regret,RD Expected Utility,RD Max Utility,RD Nash Value
anthropic_3.7_sonnet_circle_5,-67.23050161736717,533.9361364059188,640.9925000000001,624.9229761759844
anthropic_3.7_sonnet_circle_6,47.06573823735016,600.7924838100807,653.5702564102563,624.9229761759844
anthropic_sonnet_3.7_reasoning_circle_0,37.044074530791306,548.9725340371668,603.96975,624.9229761759844
gemini_2.0_flash_circle_2,-32.59870353705742,480.85924893215554,589.799,624.9229761759844
gemini_2.0_flash_circle_5,101.30123857611613,571.4509825221281,580.0170588235295,624.9229761759844
openai_4o_circle_4,30.063381221012662,530.841840459307,638.7826315789474,624.9229761759844
openai_4o_circle_5,-122.50423643868896,564.0939985398549,612.51325,624.9229761759844
openai_4o_circle_6,-72.02231204671011,539.776395976906,617.6377500000001,624.9229761759844
openai_o3_mini_circle_0,-1.1762649819502258e-05,624.9229822066671,686.59825,624.9229761759844
