Agent,Nash Probability,RD Nash Probability
openai_o3_mini_2025-01-31_circle_0,0.28978032862674824,0.1409438981361194
anthropic_3.7_sonnet_2025-02-19_circle_6,0.2099646746016294,0.1064280645931031
openai_4o_2024-08-06_circle_4,0.10517963678903072,0.15414834381463496
gemini_2.0_flash_circle_5,0.08630807682008924,0.10282440110710125
anthropic_sonnet_3.7_reasoning_2025-02-19_circle_0,0.08081207584119149,0.09709992417303753
openai_4o_2024-08-06_circle_5,0.07798920322301879,0.11664129733231615
gemini_2.0_flash_circle_2,0.06890000454196957,0.09167349463785611
openai_4o_2024-08-06_circle_6,0.04792081515464785,0.10361288788923088
anthropic_3.7_sonnet_2025-02-19_circle_5,0.03314518440167472,0.08662768831660057
