Agent,ME Nash Probability,RD Nash Probability,ME Nash Regret,RD Nash Regret,Probability Difference,Regret Difference
anthropic_3.7_sonnet_circle_5,0.0,1.3536607143104649e-30,,-67.23050161736717,1.3536607143104649e-30,
anthropic_3.7_sonnet_circle_6,0.0,2.499195236534387e-07,,47.06573823735016,2.499195236534387e-07,
anthropic_sonnet_3.7_reasoning_circle_0,0.0,2.0883867298400265e-28,,37.044074530791306,2.0883867298400265e-28,
gemini_2.0_flash_circle_2,0.06890000454196957,3.681607024751491e-46,-50.73291599457016,-32.59870353705742,0.06890000454196957,18.134212457512746
gemini_2.0_flash_circle_5,0.08630807682008924,1.1042617975287064e-18,-42.05333749208139,101.30123857611613,0.08630807682008924,143.35457606819753
openai_4o_circle_4,0.0,1.7536487582157065e-29,,30.063381221012662,1.7536487582157065e-29,
openai_4o_circle_5,0.0,8.873178452455797e-18,,-122.50423643868896,8.873178452455797e-18,
openai_4o_circle_6,0.0,8.797277499900364e-28,,-72.02231204671011,8.797277499900364e-28,
openai_o3_mini_circle_0,0.0,0.9999997500804764,,-1.1762649819502258e-05,0.9999997500804764,
