Agent,Nash Probability,RD Nash Probability
gemini_2.0_flash_circle_2,0.18912953681584932,0.11762787463854318
anthropic_3.7_sonnet_2025-02-19_circle_6,0.1863780287819772,0.13944151590370105
openai_o3_mini_2025-01-31_circle_0,0.15744268470697875,0.162256127471482
openai_4o_2024-08-06_circle_6,0.1403231819957141,0.13197779702345472
anthropic_sonnet_3.7_reasoning_2025-02-19_circle_0,0.11669368552176601,0.10006467298837796
anthropic_3.7_sonnet_2025-02-19_circle_5,0.091131765935966,0.09854427571339765
openai_4o_2024-08-06_circle_5,0.05719429300720589,0.0972228727146304
openai_4o_2024-08-06_circle_4,0.046197833462206316,0.08197268783452433
gemini_2.0_flash_circle_5,0.015508989772334003,0.07089217571188829
