Agent,RD Nash Regret,RD Expected Utility,RD Max Utility,RD Nash Value
anthropic_3.7_sonnet_circle_5,89.20479275528868,546.2932242027343,665.6124315789473,640.9443245515863
anthropic_3.7_sonnet_circle_6,-58.01849133933615,555.2395475529793,717.304041025641,640.9443245515863
anthropic_sonnet_3.7_reasoning_circle_0,-169.08945126703713,479.91556358405353,647.5188599999999,640.9443245515863
gemini_2.0_flash_circle_2,7.302429708033742e-06,640.9443309270084,649.005035897436,640.9443245515863
gemini_2.0_flash_circle_5,-79.44671648320286,534.7274328588338,652.2339794871795,640.9443245515863
openai_4o_circle_4,-46.540192697574184,600.3123629973873,636.92351,640.9443245515863
openai_4o_circle_5,28.4942770427117,547.3603855665726,639.3274399999999,640.9443245515863
openai_4o_circle_6,-0.8557483326715101,507.79888702967594,716.9429333333334,640.9443245515863
openai_o3_mini_circle_0,-27.582363441781013,530.903469733808,665.2442105263158,640.9443245515863
