Agent,RD Nash Regret,RD Expected Utility,RD Max Utility,RD Nash Value
anthropic_3.7_sonnet_circle_5,-67.23050165927884,533.9361364711664,640.9925000000001,624.9229762650976
anthropic_3.7_sonnet_circle_6,47.065738281348104,600.7924838706374,653.5702564102563,624.9229762650976
anthropic_sonnet_3.7_reasoning_circle_0,37.04407463566582,548.9725341496498,603.96975,624.9229762650976
gemini_2.0_flash_circle_2,-32.59870359097471,480.85924886420577,589.799,624.9229762650976
gemini_2.0_flash_circle_5,101.30123861884641,571.4509825875123,580.0170588235295,624.9229762650976
openai_4o_circle_4,30.06338137004633,530.8418404654677,638.7826315789474,624.9229762650976
openai_4o_circle_5,-122.50423648941296,564.0939985453119,612.51325,624.9229762650976
openai_4o_circle_6,-72.0223120304214,539.7763960303253,617.6377500000001,624.9229762650976
openai_o3_mini_circle_0,-1.1718651421688264e-05,624.9229822732229,686.59825,624.9229762650976
