Agent,ME Nash Probability,RD Nash Probability,ME Nash Regret,RD Nash Regret,Probability Difference,Regret Difference
anthropic_3.7_sonnet_circle_5,0.0,1.634573037364793e-28,,-67.23050165410314,1.634573037364793e-28,
anthropic_3.7_sonnet_circle_6,0.0,2.4910001807412527e-07,,47.06573827592081,2.4910001807412527e-07,
anthropic_sonnet_3.7_reasoning_circle_0,0.0,3.2073252627942263e-25,,37.044074622714845,3.2073252627942263e-25,
gemini_2.0_flash_circle_2,0.11073745672158261,2.9409065946922704e-44,-30.915812761865272,-32.59870358431431,0.11073745672158261,1.6828908224490355
gemini_2.0_flash_circle_5,0.12294904631045014,4.896230369449075e-17,-25.752842437781645,101.30123861357589,0.12294904631045009,127.05408105135754
openai_4o_circle_4,0.0,4.678415079334423e-28,,30.06338135162372,4.678415079334423e-28,
openai_4o_circle_5,0.0,4.6507615424457405e-18,,-122.50423648315746,4.6507615424457405e-18,
openai_4o_circle_6,0.0,4.790565711657409e-27,,-72.02231203243173,4.790565711657409e-27,
openai_o3_mini_circle_0,0.0,0.9999997508999818,,-1.1724079172381607e-05,0.9999997508999818,
