Agent,ME Nash Probability,RD Nash Probability,ME Nash Regret,RD Nash Regret,Probability Difference,Regret Difference
anthropic_3.7_sonnet_circle_5,0.0,5.12376987059955e-31,,-67.23050165713255,5.12376987059955e-31,
anthropic_3.7_sonnet_circle_6,0.0,2.4903243747457784e-07,,47.06573827910154,2.4903243747457784e-07,
anthropic_sonnet_3.7_reasoning_circle_0,0.0,2.653894917829831e-26,,37.044074630295256,2.653894917829831e-26,
gemini_2.0_flash_circle_2,0.06662769222433536,6.150260488889803e-45,-52.970206592750735,-32.59870358821149,0.06662769222433536,20.371503004539242
gemini_2.0_flash_circle_5,0.08241434487425611,6.5892419477546835e-18,-43.37251862646864,101.30123861666505,0.08241434487425611,144.67375724313368
openai_4o_circle_4,0.0,2.2160453903860175e-28,,30.063381362394523,2.2160453903860175e-28,
openai_4o_circle_5,0.0,3.2596242731972797e-18,,-122.50423648682465,3.2596242731972797e-18,
openai_4o_circle_6,0.0,5.024559184869044e-27,,-72.02231203125427,5.024559184869044e-27,
openai_o3_mini_circle_0,0.0,0.9999997509675626,,-1.1720898442035832e-05,0.9999997509675626,
