Agent,ME Nash Probability,RD Nash Probability,ME Nash Regret,RD Nash Regret,Probability Difference,Regret Difference
anthropic_3.7_sonnet_circle_5,0.0,7.838739552841268e-31,,-67.23050156450074,7.838739552841268e-31,
anthropic_3.7_sonnet_circle_6,0.0,2.510988662379858e-07,,47.065738181843585,2.510988662379858e-07,
anthropic_sonnet_3.7_reasoning_circle_0,0.0,2.957856302955812e-29,,37.0440743985053,2.957856302955812e-29,
gemini_2.0_flash_circle_2,0.02038833496568042,4.1473951918700837e-45,-109.45612111811957,-32.59870346905035,0.02038833496568042,76.85741764906922
gemini_2.0_flash_circle_5,0.021218794763214914,1.3581133801850378e-18,-75.63689928664454,101.30123852220811,0.021218794763214914,176.93813780885264
openai_4o_circle_4,0.0,3.6284009037143426e-29,,30.063381033051655,3.6284009037143426e-29,
openai_4o_circle_5,0.0,4.198472391958228e-18,,-122.50423637469464,4.198472391958228e-18,
openai_4o_circle_6,0.0,2.4263555274620046e-29,,-72.0223120672581,2.4263555274620046e-29,
openai_o3_mini_circle_0,0.0,0.9999997489011337,,-1.1818156394838297e-05,0.9999997489011337,
