,anthropic_3.7_sonnet_circle_5,anthropic_3.7_sonnet_circle_6,anthropic_sonnet_3.7_reasoning_circle_0,gemini_2.0_flash_circle_2,gemini_2.0_flash_circle_5,openai_4o_circle_4,openai_4o_circle_5,openai_4o_circle_6,openai_o3_mini_circle_0
anthropic_3.7_sonnet_circle_5,510.3124242424243,464.15275,493.35625,574.3622499999999,494.13475,554.2077499999999,640.9925000000001,516.7923076923078,533.9361538461538
anthropic_3.7_sonnet_circle_6,486.55625,536.0119696969697,503.7975,528.4678378378379,445.92600000000004,653.5702564102563,626.493076923077,572.0855263157896,600.7925
anthropic_sonnet_3.7_reasoning_circle_0,560.0442500000001,428.6722500000001,497.70775000000003,573.3367499999999,504.6330000000001,603.96975,446.85897435897436,525.4295,548.9725641025641
gemini_2.0_flash_circle_2,589.799,553.5343243243244,543.3655000000001,510.364797979798,532.29525,475.4912121212121,530.8303846153847,575.6581578947369,480.85923076923075
gemini_2.0_flash_circle_5,524.9195,501.517,561.1380000000001,536.0282500000001,498.40722222222223,469.2971794871795,500.397027027027,580.0170588235295,571.451
openai_4o_circle_4,534.07225,524.2558974358974,474.40200000000004,599.7463636363636,550.0687179487181,543.883125,617.0626315789474,638.7826315789474,530.8418421052633
openai_4o_circle_5,612.51325,558.2515384615385,558.3182051282052,547.6323076923077,508.86594594594595,527.7897368421053,579.355824742268,574.2484999999999,564.094
openai_4o_circle_6,588.7502564102564,482.64,525.63175,515.2336842105263,478.1073529411765,565.3676315789475,617.6377500000001,555.4382812499999,539.7764102564104
openai_o3_mini_circle_0,601.1666666666666,553.72675,511.92846153846153,513.4579487179486,470.14975000000004,500.77842105263164,686.59825,611.798717948718,624.923
