Agent,RD Nash Regret,RD Expected Utility,RD Max Utility,RD Nash Value
anthropic_3.7_sonnet_circle_5,-67.23050164323047,533.9361364461811,640.9925000000001,624.9229762309842
anthropic_3.7_sonnet_circle_6,47.065738264505285,600.7924838474565,653.5702564102563,624.9229762309842
anthropic_sonnet_3.7_reasoning_circle_0,37.04407459550862,548.9725341065754,603.96975,624.9229762309842
gemini_2.0_flash_circle_2,-32.59870357032787,480.8592488902249,589.799,624.9229762309842
gemini_2.0_flash_circle_5,101.30123860248915,571.4509825624773,580.0170588235295,624.9229762309842
openai_4o_circle_4,30.063381312967465,530.841840463107,638.7826315789474,624.9229762309842
openai_4o_circle_5,-122.50423646999639,564.0939985432257,612.51325,624.9229762309842
openai_4o_circle_6,-72.02231203665758,539.7763960098714,617.6377500000001,624.9229762309842
openai_o3_mini_circle_0,-1.173549469513091e-05,624.9229822477446,686.59825,624.9229762309842
