,anthropic_3.7_sonnet_circle_5,anthropic_3.7_sonnet_circle_6,anthropic_sonnet_3.7_reasoning_circle_0,gemini_2.0_flash_circle_2,gemini_2.0_flash_circle_5,openai_4o_circle_4,openai_4o_circle_5,openai_4o_circle_6,openai_o3_mini_circle_0
anthropic_3.7_sonnet_circle_5,96795.16069109275,78046.06331993752,53386.94827843751,120491.76952743749,97641.4096199375,88849.92997243752,98852.83188874999,90216.65898185402,95906.92641854045
anthropic_3.7_sonnet_circle_6,104385.7009334375,123801.85692288798,84677.55055875001,109836.26270343317,119415.164114,84234.60858711376,72188.11555463511,87578.79396156513,107243.26470875
anthropic_sonnet_3.7_reasoning_circle_0,121017.0327144375,48065.413967437504,85509.6616224375,140490.1894319375,124710.23126600003,63917.91918743751,57755.36846561472,91505.75707975001,93420.41703957923
gemini_2.0_flash_circle_2,104136.255669,102420.81974346237,71663.12279475,87171.6942300097,94037.9055199375,73102.16101065198,122528.0971498521,73607.02974134349,50270.90680710059
gemini_2.0_flash_circle_5,104576.74188475001,56918.817476,117113.67422100001,115671.3252344375,177312.64423218294,64817.861286916544,72456.34613440468,109213.84750899655,85244.25954900001
openai_4o_circle_4,97718.00655243751,51557.1331062459,38171.661291000004,64774.71274435262,71942.40333425377,75928.96365377604,83649.70772465375,113620.10272991689,56578.53777292245
openai_4o_circle_5,67998.5048169375,71841.01905917161,79973.81740447076,118926.05183313611,160287.53828897007,78631.1251551939,89288.25603978372,133590.83593775,96129.683369
openai_4o_circle_6,120368.92164865219,57995.91223684213,65335.20995443751,61881.33060747922,127050.43831358133,140775.14742860114,93137.5901774375,91939.85073402508,88560.85201275477
openai_o3_mini_circle_0,96600.72036068377,112201.3759469375,64729.531725838264,74174.70532912559,78866.06899743751,67561.00020803322,110966.08372443751,100292.08184194608,108592.713776
