Agent,Nash Probability,RD Nash Probability
openai_o3_mini_2025-01-31_circle_0,0.2685927760393738,0.13506849496022735
anthropic_3.7_sonnet_2025-02-19_circle_6,0.22187728157548212,0.11755007173260378
openai_4o_2024-08-06_circle_4,0.10534903421306357,0.14435053698510442
gemini_2.0_flash_circle_5,0.08583808746741374,0.09838956527512957
anthropic_sonnet_3.7_reasoning_2025-02-19_circle_0,0.08109706895661777,0.09679679423729924
openai_4o_2024-08-06_circle_5,0.07431951012374881,0.11353469548180592
gemini_2.0_flash_circle_2,0.07281399414040494,0.09804302027442349
openai_4o_2024-08-06_circle_6,0.05093251371466283,0.10284047346423952
anthropic_3.7_sonnet_2025-02-19_circle_5,0.03917973376923007,0.09342634758916644
