Agent,ME Nash Probability,RD Nash Probability,ME Nash Regret,RD Nash Regret,Probability Difference,Regret Difference
anthropic_3.7_sonnet_circle_5,0.0,1.6332822064875129e-12,,89.20479317114916,1.6332822064875129e-12,
anthropic_3.7_sonnet_circle_6,0.0,3.1866434702833335e-11,,-58.01849183909371,3.1866434702833335e-11,
anthropic_sonnet_3.7_reasoning_circle_0,0.0,4.594382457218876e-21,,-169.08945334061792,4.594382457218876e-21,
gemini_2.0_flash_circle_2,0.17881000799734048,0.9999998521511213,-29.80314288748569,6.8810566062893486e-06,0.8211898441537808,29.803149768542298
gemini_2.0_flash_circle_5,0.018060113126718,5.809757368410997e-14,-49.39853730983435,-79.44671668769763,0.018060113126659904,30.048179377863278
openai_4o_circle_4,0.0,1.4781522793395976e-07,,-46.54019311905711,1.4781522793395976e-07,
openai_4o_circle_5,0.0,7.264699104004054e-14,,28.494277792058938,7.264699104004054e-14,
openai_4o_circle_6,0.0,2.133409756539097e-17,,-0.8557498421910168,2.133409756539097e-17,
openai_o3_mini_circle_0,0.0,2.0325281890892706e-14,,-27.58236378107199,2.0325281890892706e-14,
