Agent,Nash Probability,RD Nash Probability
anthropic_3.7_sonnet_2025-02-19_circle_6,0.18401960497444997,0.1414498549874312
gemini_2.0_flash_circle_2,0.17881000799734048,0.11996377821642563
openai_o3_mini_2025-01-31_circle_0,0.15618133309284513,0.16325948836527426
openai_4o_2024-08-06_circle_6,0.14250806008973155,0.13061128698038413
anthropic_sonnet_3.7_reasoning_2025-02-19_circle_0,0.11166231328054567,0.09753219819609003
anthropic_3.7_sonnet_2025-02-19_circle_5,0.10232343286994591,0.10097319326196456
openai_4o_2024-08-06_circle_5,0.05542719461884666,0.0945511353548602
openai_4o_2024-08-06_circle_4,0.05100793994956189,0.0806510455239976
gemini_2.0_flash_circle_5,0.018060113126718,0.07100801911357299
