Agent,RD Nash Regret,RD Expected Utility,RD Max Utility,RD Nash Value
anthropic_3.7_sonnet_circle_5,89.20479317114916,546.2932239607402,665.6124315789473,640.9443248632084
anthropic_3.7_sonnet_circle_6,-58.01849183909371,555.2395482742061,717.304041025641,640.9443248632084
anthropic_sonnet_3.7_reasoning_circle_0,-169.08945334061792,479.91556272690815,647.5188599999999,640.9443248632084
gemini_2.0_flash_circle_2,6.8810566062893486e-06,640.9443308721328,649.005035897436,640.9443248632084
gemini_2.0_flash_circle_5,-79.44671668769763,534.7274326928278,652.2339794871795,640.9443248632084
openai_4o_circle_4,-46.54019311905711,600.3123632060511,636.92351,640.9443248632084
openai_4o_circle_5,28.494277792058938,547.3603852456994,639.3274399999999,640.9443248632084
openai_4o_circle_6,-0.8557498421910168,507.79888555507625,716.9429333333334,640.9443248632084
openai_o3_mini_circle_0,-27.58236378107199,530.9034689631598,665.2442105263158,640.9443248632084
