Agent,ME Nash Probability,RD Nash Probability,ME Nash Regret,RD Nash Regret,Probability Difference,Regret Difference
anthropic_3.7_sonnet_circle_5,0.0,2.003249340670413e-25,,-67.23050159728211,2.003249340670413e-25,
anthropic_3.7_sonnet_circle_6,0.0,2.5036757360952715e-07,,47.06573821626171,2.5036757360952715e-07,
anthropic_sonnet_3.7_reasoning_circle_0,0.0,5.8807043954362726e-21,,37.04407448053354,5.8807043954362726e-21,
gemini_2.0_flash_circle_2,0.019496507243263277,5.291193771350022e-40,-113.58715168285443,-32.59870351122038,0.019496507243263277,80.98844817163405
gemini_2.0_flash_circle_5,0.024907171642015585,4.739002906599566e-15,-76.474857726079,101.30123855563511,0.024907171642010846,177.7760962817141
openai_4o_circle_4,0.0,1.5413753602509315e-26,,30.0633811496038,1.5413753602509315e-26,
openai_4o_circle_5,0.0,1.054217559293103e-17,,-122.5042364143759,1.054217559293103e-17,
openai_4o_circle_6,0.0,5.034297459405846e-24,,-72.02231205451676,5.034297459405846e-24,
openai_o3_mini_circle_0,0.0,0.9999997496324217,,-1.1783738045778591e-05,0.9999997496324217,
