Agent,RD Nash Regret,RD Expected Utility,RD Max Utility,RD Nash Value
anthropic_3.7_sonnet_circle_5,-67.23050163390064,533.936136431657,640.9925000000001,624.9229762111439
anthropic_3.7_sonnet_circle_6,47.065738254709345,600.7924838339737,653.5702564102563,624.9229762111439
anthropic_sonnet_3.7_reasoning_circle_0,37.0440745721628,548.9725340815372,603.96975,624.9229762111439
gemini_2.0_flash_circle_2,-32.598703558326065,480.8592489053508,589.799,624.9229762111439
gemini_2.0_flash_circle_5,101.30123859297532,571.4509825479217,580.0170588235295,624.9229762111439
openai_4o_circle_4,30.063381279795976,530.8418404617362,638.7826315789474,624.9229762111439
openai_4o_circle_5,-122.50423645870262,564.0939985420098,612.51325,624.9229762111439
openai_4o_circle_6,-72.02231204028385,539.7763959979796,617.6377500000001,624.9229762111439
openai_o3_mini_circle_0,-1.1745290635190031e-05,624.9229822329264,686.59825,624.9229762111439
