Agent,ME Nash Probability,RD Nash Probability,ME Nash Regret,RD Nash Regret,Probability Difference,Regret Difference
anthropic_3.7_sonnet_circle_5,0.0,1.3744814779448468e-30,,-67.23050163390064,1.3744814779448468e-30,
anthropic_3.7_sonnet_circle_6,0.0,2.4955069399716025e-07,,47.065738254709345,2.4955069399716025e-07,
anthropic_sonnet_3.7_reasoning_circle_0,0.0,1.353031741510372e-26,,37.0440745721628,1.353031741510372e-26,
gemini_2.0_flash_circle_2,0.028034052127629102,1.8657338627472184e-45,-109.22131275467189,-32.598703558326065,0.028034052127629102,76.62260919634582
gemini_2.0_flash_circle_5,0.018978506188717485,5.2676903658689404e-18,-78.53618294155332,101.30123859297532,0.01897850618871748,179.83742153452863
openai_4o_circle_4,0.0,9.410949917290895e-29,,30.063381279795976,9.410949917290895e-29,
openai_4o_circle_5,0.0,2.5968323228722753e-18,,-122.50423645870262,2.5968323228722753e-18,
openai_4o_circle_6,0.0,4.515142919805807e-28,,-72.02231204028385,4.515142919805807e-28,
openai_o3_mini_circle_0,0.0,0.999999750449306,,-1.1745290635190031e-05,0.999999750449306,
